CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
62	44488	331721	11.83	376209
63	43980	327742	11.83	371722
64	43506	324066	11.84	367572
65	42925	319389	11.85	362314
66	42566	314858	11.91	357424
67	41833	313594	11.77	355427
68	41808	307100	11.98	348908
69	40862	304440	11.83	345302
70	40455	301046	11.85	341501
71	39772	296376	11.83	336148
72	39103	293797	11.75	332900
73	38888	289386	11.85	328274
74	38383	285514	11.85	323897
75	37752	281064	11.84	318816
76	37229	278068	11.81	315297
77	37143	275436	11.88	312579
78	36211	272148	11.74	308359
79	35956	269426	11.77	305382
80	35318	264818	11.77	300136
81	35080	261702	11.82	296782
82	34629	258575	11.81	293204
83	34334	254911	11.87	289245
84	33750	251867	11.82	285617
85	33129	248711	11.75	281840
86	32979	246192	11.81	279171
87	32715	241829	11.92	274544
88	31812	237862	11.80	269674
89	31285	235900	11.71	267185
90	31103	234431	11.71	265534
91	30834	231789	11.74	262623
92	30514	227424	11.83	257938
93	29993	225178	11.75	255171
94	29468	222266	11.71	251734
95	28973	219040	11.68	248013
96	29190	215817	11.91	245007
97	28403	213604	11.74	242007
98	28505	211964	11.85	240469
99	27574	208504	11.68	236078
100	27526	205960	11.79	233486
101	26839	203873	11.63	230712
102	26994	200418	11.87	227412
103	26151	198369	11.65	224520
104	26004	196040	11.71	222044
105	25932	193633	11.81	219565
106	25359	191797	11.68	217156
107	24894	189167	11.63	214061
108	24777	186213	11.74	210990
109	24611	184658	11.76	209269
110	24080	182850	11.64	206930
111	23625	179347	11.64	202972

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	13259	902113	1.45	915372
2	12243	901110	1.34	913353
3	8675	891192	0.96	899867
4	7809	884629	0.88	892438
5	7510	881281	0.84	888791
6	6525	875969	0.74	882494
7	6251	870724	0.71	876975
8	5859	862774	0.67	868633
9	5789	859634	0.67	865423
10	5777	856564	0.67	862341
11	5476	851438	0.64	856914
12	5142	849795	0.60	854937
13	5242	845857	0.62	851099
14	5124	839052	0.61	844176
15	5109	833716	0.61	838825
16	5055	828131	0.61	833186
17	4960	823000	0.60	827960
18	4690	817117	0.57	821807
19	4747	812944	0.58	817691
20	4574	805481	0.56	810055
21	4537	799910	0.56	804447
22	4681	793212	0.59	797893
23	4584	787622	0.58	792206
24	4545	780177	0.58	784722
25	4488	773287	0.58	777775
26	4487	765294	0.58	769781
27	4467	757661	0.59	762128
28	4367	750185	0.58	754552
29	4313	744731	0.58	749044
30	4118	735776	0.56	739894
31	4333	729946	0.59	734279
32	4135	722251	0.57	726386
33	4340	714881	0.60	719221
34	4442	707192	0.62	711634
35	3977	700095	0.56	704072
36	3982	693327	0.57	697309
37	3775	685988	0.55	689763
38	3881	679202	0.57	683083
39	3961	673439	0.58	677400
40	3709	665479	0.55	669188
41	3797	657125	0.57	660922
42	3946	650199	0.60	654145
43	3953	643842	0.61	647795
44	3649	635003	0.57	638652
45	3682	627383	0.58	631065
46	3514	621382	0.56	624896
47	3568	614752	0.58	618320
48	3507	608983	0.57	612490
49	3493	600923	0.58	604416
50	3404	594789	0.57	598193
51	3370	587235	0.57	590605
52	3502	581294	0.60	584796
53	3545	573459	0.61	577004
54	3205	569106	0.56	572311
55	3364	561923	0.60	565287
56	3184	553290	0.57	556474
57	3171	549147	0.57	552318
58	3160	540987	0.58	544147
59	3052	534136	0.57	537188
60	2987	528283	0.56	531270
61	2952	523424	0.56	526376
62	2951	515495	0.57	518446
63	2895	509925	0.56	512820
64	2922	502546	0.58	505468
65	2935	496899	0.59	499834
66	2773	490989	0.56	493762
67	2790	484789	0.57	487579
68	2694	479429	0.56	482123
69	2727	472695	0.57	475422
70	2778	467480	0.59	470258
71	2602	463114	0.56	465716
72	2615	456645	0.57	459260
73	2764	449555	0.61	452319
74	2759	444191	0.62	446950
75	2811	439420	0.64	442231
76	2685	433823	0.62	436508
77	2551	429091	0.59	431642
78	2468	423087	0.58	425555
79	2410	418410	0.57	420820
80	2395	413777	0.58	416172
81	2403	408799	0.58	411202
82	2356	403919	0.58	406275
83	2395	398299	0.60	400694
84	2218	394120	0.56	396338
85	2285	388654	0.58	390939
86	2174	383803	0.56	385977
87	2144	379700	0.56	381844
88	2238	374707	0.59	376945
89	2089	370109	0.56	372198
90	2167	365735	0.59	367902
91	2096	361881	0.58	363977
92	2022	357448	0.56	359470
93	2039	352017	0.58	354056
94	2056	346933	0.59	348989
95	2008	342772	0.58	344780
96	2084	338559	0.61	340643
97	1930	333894	0.57	335824
98	1919	329496	0.58	331415
99	1944	324988	0.59	326932
100	1890	321643	0.58	323533
101	1895	318463	0.59	320358
102	1836	314914	0.58	316750
103	1882	310099	0.60	311981
104	1799	305973	0.58	307772
105	1786	302739	0.59	304525
106	1775	298132	0.59	299907
107	1833	294075	0.62	295908
108	1808	290475	0.62	292283
109	1860	287487	0.64	289347
110	1763	284705	0.62	286468
111	1742	281852	0.61	283594

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	55239	4268032	1.28	4323271
2	50381	4255324	1.17	4305705
3	47566	4228735	1.11	4276301
4	43941	4195299	1.04	4239240
5	39550	4158380	0.94	4197930
6	37481	4122980	0.90	4160461
7	35412	4083210	0.86	4118622
8	33243	4060848	0.81	4094091
9	32152	4029200	0.79	4061352
10	31504	4002297	0.78	4033801
11	29451	3979687	0.73	4009138
12	28332	3954165	0.71	3982497
13	27651	3919707	0.70	3947358
14	27225	3891366	0.69	3918591
15	27036	3861769	0.70	3888805
16	25733	3819992	0.67	3845725
17	25365	3800507	0.66	3825872
18	25212	3772467	0.66	3797679
19	24576	3741926	0.65	3766502
20	24464	3717017	0.65	3741481
21	23883	3682957	0.64	3706840
22	23693	3646267	0.65	3669960
23	23273	3611786	0.64	3635059
24	23085	3578833	0.64	3601918
25	22742	3545087	0.64	3567829
26	23272	3511667	0.66	3534939
27	23227	3477335	0.66	3500562
28	22565	3445317	0.65	3467882
29	22034	3414897	0.64	3436931
30	21951	3380504	0.65	3402455
31	22459	3346033	0.67	3368492
32	21373	3314976	0.64	3336349
33	22184	3276112	0.67	3298296
34	22239	3241394	0.68	3263633
35	20934	3209586	0.65	3230520
36	20514	3177149	0.64	3197663
37	20272	3136690	0.64	3156962
38	20219	3106176	0.65	3126395
39	20425	3071432	0.66	3091857
40	20117	3038726	0.66	3058843
41	19675	3006576	0.65	3026251
42	20126	2972868	0.67	2992994
43	20102	2939268	0.68	2959370
44	18791	2907521	0.64	2926312
45	18585	2872081	0.64	2890666
46	18453	2841022	0.65	2859475
47	18251	2808719	0.65	2826970
48	18365	2777955	0.66	2796320
49	17784	2747260	0.64	2765044
50	17873	2714790	0.65	2732663
51	17642	2681608	0.65	2699250
52	18268	2649176	0.68	2667444
53	18500	2612395	0.70	2630895
54	17038	2591198	0.65	2608236
55	17212	2556499	0.67	2573711
56	16575	2526009	0.65	2542584
57	16213	2494892	0.65	2511105
58	16129	2466002	0.65	2482131
59	16073	2436365	0.66	2452438
60	15975	2407471	0.66	2423446
61	15675	2379453	0.65	2395128
62	15608	2351921	0.66	2367529
63	15621	2322494	0.67	2338115
64	15324	2295712	0.66	2311036
65	14918	2261957	0.66	2276875
66	14925	2237731	0.66	2252656
67	14725	2208069	0.66	2222794
68	14659	2182555	0.67	2197214
69	14376	2156438	0.66	2170814
70	14225	2130161	0.66	2144386
71	14048	2106026	0.66	2120074
72	14303	2081539	0.68	2095842
73	14653	2048605	0.71	2063258
74	14726	2030624	0.72	2045350
75	14577	2001703	0.72	2016280
76	14590	1972719	0.73	1987309
77	13925	1954800	0.71	1968725
78	13454	1929828	0.69	1943282
79	13110	1907936	0.68	1921046
80	12865	1885505	0.68	1898370
81	12977	1862243	0.69	1875220
82	12600	1840581	0.68	1853181
83	12666	1820179	0.69	1832845
84	12464	1796095	0.69	1808559
85	12482	1773711	0.70	1786193
86	12277	1751638	0.70	1763915
87	12173	1727936	0.70	1740109
88	11930	1708209	0.69	1720139
89	12033	1687017	0.71	1699050
90	11977	1668302	0.71	1680279
91	11827	1646102	0.71	1657929
92	11675	1625166	0.71	1636841
93	11304	1607767	0.70	1619071
94	11409	1585411	0.71	1596820
95	11342	1565781	0.72	1577123
96	11352	1544842	0.73	1556194
97	11046	1529110	0.72	1540156
98	10879	1509622	0.72	1520501
99	11245	1487418	0.75	1498663
100	10822	1468509	0.73	1479331
101	10631	1450643	0.73	1461274
102	10793	1432619	0.75	1443412
103	10448	1414450	0.73	1424898
104	10465	1397232	0.74	1407697
105	10318	1380690	0.74	1391008
106	10318	1360487	0.75	1370805
107	10179	1344850	0.75	1355029
108	10137	1326579	0.76	1336716
109	10388	1311299	0.79	1321687
110	10166	1298635	0.78	1308801
111	9789	1283500	0.76	1293289

